EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
E1001716,47,Male,Technical Degree,Married,Research & Development,Research Scientist,Travel_Rarely,1,3,1,74,3,1,4,2.0794415416798357,No,12,3,2.8903717578961645,1.0986122886681098,2,1.9459101490553132,1.791759469228055,0.6931471805599453,1.0986122886681098,No,0.6931471805599453
E1001717,25,Male,Life Sciences,Married,Sales,Sales Representative,Travel_Rarely,9,2,1,68,2,1,1,1.3862943611198906,No,12,1,1.9459101490553132,1.0986122886681098,3,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,Yes,0.6931471805599453
E1001718,37,Male,Technical Degree,Single,Research & Development,Manager R&D,Non-Travel,5,2,3,84,4,1,3,0.0,No,14,1,2.0794415416798357,1.0986122886681098,1,1.9459101490553132,1.791759469228055,0.6931471805599453,1.3862943611198906,No,1.0986122886681098
E1001719,56,Female,Life Sciences,Married,Research & Development,Manager R&D,Travel_Rarely,1,2,1,90,3,1,1,1.0986122886681098,No,22,4,1.791759469228055,1.3862943611198906,4,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,No,1.3862943611198906
E1001723,24,Female,Medical,Married,Sales,Sales Executive,Travel_Rarely,4,1,4,42,3,2,3,0.6931471805599453,Yes,12,3,1.791759469228055,1.3862943611198906,3,1.791759469228055,1.6094379124341003,0.0,1.3862943611198906,No,1.0986122886681098
E1001725,34,Female,Life Sciences,Married,Research & Development,Laboratory Technician,Travel_Rarely,1,3,4,86,2,1,2,1.791759469228055,No,17,1,2.0794415416798357,1.0986122886681098,2,1.791759469228055,1.6094379124341003,0.0,1.0986122886681098,No,1.0986122886681098
E1001726,41,Male,Medical,Married,Research & Development,Manager R&D,Travel_Rarely,5,5,2,90,4,1,3,1.0986122886681098,Yes,12,1,2.0794415416798357,1.791759469228055,2,1.6094379124341003,1.0986122886681098,0.0,1.3862943611198906,No,1.0986122886681098
E1001727,40,Male,Other,Divorced,Research & Development,Laboratory Technician,Non-Travel,9,4,3,81,3,2,3,1.3862943611198906,No,11,3,2.4849066497880004,1.0986122886681098,4,2.1972245773362196,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E1001731,31,Male,Life Sciences,Divorced,Sales,Sales Executive,Travel_Rarely,8,2,1,31,3,3,4,0.6931471805599453,No,18,1,2.6390573296152584,1.791759469228055,3,2.6390573296152584,2.0794415416798357,2.302585092994046,2.302585092994046,No,0.6931471805599453
E1001736,39,Female,Life Sciences,Single,Research & Development,Laboratory Technician,Non-Travel,2,3,1,54,2,1,1,1.0986122886681098,Yes,23,2,2.4849066497880004,1.0986122886681098,4,0.6931471805599453,0.0,0.0,0.0,Yes,1.3862943611198906
E1001737,31,Female,Life Sciences,Single,Research & Development,Manager R&D,Travel_Frequently,1,5,3,100,4,3,2,0.6931471805599453,No,11,1,2.3978952727983707,1.0986122886681098,3,2.3978952727983707,2.1972245773362196,1.6094379124341003,2.0794415416798357,Yes,1.0986122886681098
E1001738,45,Male,Medical,Divorced,Research & Development,Manager R&D,Travel_Rarely,20,3,2,95,1,3,1,1.0986122886681098,Yes,18,2,3.2188758248682006,1.0986122886681098,3,2.0794415416798357,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E1001739,31,Female,Medical,Single,Human Resources,Human Resources,Travel_Rarely,8,2,4,96,4,1,2,2.302585092994046,No,18,4,2.1972245773362196,1.3862943611198906,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E1001743,45,Male,Technical Degree,Married,Research & Development,Manager R&D,Travel_Rarely,29,3,2,55,3,3,4,1.6094379124341003,Yes,18,4,2.3978952727983707,1.6094379124341003,4,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E1001745,34,Female,Technical Degree,Married,Human Resources,Human Resources,Travel_Rarely,9,4,1,52,3,1,3,0.6931471805599453,No,15,4,1.0986122886681098,0.0,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,Yes,0.6931471805599453
E1001746,40,Male,Medical,Divorced,Research & Development,Research Director,Non-Travel,8,1,4,55,2,3,2,1.0986122886681098,No,11,3,2.833213344056216,1.791759469228055,3,2.302585092994046,2.1972245773362196,1.6094379124341003,2.1972245773362196,No,1.0986122886681098
E1001749,44,Male,Life Sciences,Single,Research & Development,Laboratory Technician,Non-Travel,5,3,3,90,2,1,3,1.3862943611198906,No,14,4,2.0794415416798357,1.791759469228055,3,1.791759469228055,1.0986122886681098,0.0,1.3862943611198906,No,1.0986122886681098
E1001751,49,Male,Technical Degree,Married,Research & Development,Manager R&D,Travel_Rarely,5,4,1,96,3,2,3,1.0986122886681098,No,14,2,3.044522437723423,0.0,2,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,0.6931471805599453
E1001752,40,Male,Medical,Divorced,Research & Development,Research Scientist,Travel_Rarely,2,3,3,68,3,1,3,1.0986122886681098,No,14,3,2.1972245773362196,1.3862943611198906,4,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,No,1.3862943611198906
E1001753,44,Male,Life Sciences,Single,Research & Development,Manager R&D,Travel_Rarely,20,3,4,49,3,1,2,0.6931471805599453,No,13,3,1.9459101490553132,1.3862943611198906,2,1.791759469228055,1.0986122886681098,0.6931471805599453,1.3862943611198906,No,1.0986122886681098
E1001755,33,Male,Medical,Married,Sales,Sales Executive,Travel_Frequently,7,3,4,54,3,2,1,0.0,No,14,1,1.791759469228055,1.0986122886681098,3,1.6094379124341003,1.3862943611198906,0.0,1.3862943611198906,No,1.0986122886681098
E1001756,34,Male,Other,Single,Sales,Sales Executive,Travel_Rarely,3,3,4,81,1,2,1,1.3862943611198906,No,18,4,2.772588722239781,1.0986122886681098,3,2.6390573296152584,2.302585092994046,1.3862943611198906,2.5649493574615367,No,1.0986122886681098
E1001757,30,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,16,1,4,96,3,2,3,2.1972245773362196,No,15,3,1.6094379124341003,1.0986122886681098,2,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E1001758,42,Female,Medical,Single,Research & Development,Laboratory Technician,Travel_Frequently,9,2,1,74,3,1,4,0.6931471805599453,No,13,3,2.5649493574615367,1.3862943611198906,3,2.5649493574615367,2.302585092994046,1.791759469228055,2.1972245773362196,No,0.6931471805599453
E1001759,44,Female,Marketing,Married,Sales,Sales Executive,Travel_Frequently,1,5,1,79,3,2,3,2.0794415416798357,No,12,3,2.4849066497880004,1.6094379124341003,2,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1001760,30,Male,Technical Degree,Divorced,Research & Development,Research Scientist,Non-Travel,7,3,3,64,3,1,3,0.6931471805599453,No,13,2,0.6931471805599453,1.0986122886681098,2,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1001761,57,Male,Life Sciences,Married,Research & Development,Research Scientist,Travel_Rarely,1,2,2,93,4,2,3,0.0,No,24,1,2.6390573296152584,1.0986122886681098,2,2.5649493574615367,2.302585092994046,1.0986122886681098,2.1972245773362196,No,0.6931471805599453
E1001762,49,Male,Life Sciences,Divorced,Research & Development,Manager R&D,Travel_Rarely,7,4,3,35,3,3,2,1.3862943611198906,No,14,2,3.4011973816621555,1.3862943611198906,3,2.1972245773362196,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E1001763,34,Male,Medical,Divorced,Research & Development,Research Director,Travel_Frequently,15,3,2,71,3,4,1,2.0794415416798357,No,14,4,2.833213344056216,1.3862943611198906,2,2.70805020110221,2.1972245773362196,1.9459101490553132,2.302585092994046,No,0.6931471805599453
E1001764,28,Male,Technical Degree,Married,Sales,Sales Representative,Travel_Frequently,1,3,1,92,3,1,3,1.3862943611198906,No,15,4,1.791759469228055,1.3862943611198906,4,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,Yes,0.6931471805599453
E1001767,34,Female,Medical,Single,Sales,Sales Executive,Travel_Rarely,24,4,1,40,2,2,2,0.0,Yes,23,3,2.833213344056216,1.0986122886681098,4,2.772588722239781,2.302585092994046,2.3978952727983707,2.3978952727983707,Yes,0.6931471805599453
E1001770,35,Male,Life Sciences,Married,Sales,Sales Representative,Travel_Rarely,7,1,4,76,3,1,3,0.6931471805599453,No,13,1,0.6931471805599453,1.3862943611198906,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1001773,24,Female,Life Sciences,Married,Sales,Sales Representative,Non-Travel,13,2,4,78,3,1,2,0.6931471805599453,No,13,3,0.6931471805599453,1.0986122886681098,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1001774,44,Male,Medical,Single,Research & Development,Manager R&D,Travel_Frequently,2,1,2,86,3,3,3,1.791759469228055,Yes,18,2,2.833213344056216,1.0986122886681098,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,0.6931471805599453
E1001775,29,Male,Life Sciences,Divorced,Sales,Sales Executive,Travel_Rarely,19,3,3,77,2,2,3,0.6931471805599453,No,14,3,2.3978952727983707,1.3862943611198906,3,2.3978952727983707,2.0794415416798357,0.0,1.6094379124341003,No,1.0986122886681098
E1001779,55,Male,Life Sciences,Married,Research & Development,Manager R&D,Travel_Rarely,4,4,4,30,3,2,3,0.0,Yes,16,2,1.6094379124341003,1.0986122886681098,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E1001780,33,Female,Medical,Married,Research & Development,Manager R&D,Travel_Rarely,4,4,1,82,2,1,2,2.1972245773362196,No,11,4,2.1972245773362196,1.791759469228055,3,1.791759469228055,1.6094379124341003,0.0,1.0986122886681098,No,1.0986122886681098
E1001781,47,Female,Medical,Married,Sales,Sales Executive,Travel_Rarely,14,3,3,78,3,2,3,1.3862943611198906,Yes,17,3,2.4849066497880004,1.6094379124341003,2,1.791759469228055,1.6094379124341003,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E1001782,28,Male,Medical,Single,Research & Development,Laboratory Technician,Travel_Frequently,2,2,3,38,2,1,1,2.0794415416798357,No,11,3,2.1972245773362196,1.0986122886681098,2,0.0,0.0,0.0,0.0,Yes,1.0986122886681098
E1001784,28,Male,Life Sciences,Divorced,Research & Development,Manager R&D,Travel_Rarely,1,3,1,72,2,1,3,0.6931471805599453,No,14,4,0.6931471805599453,1.0986122886681098,1,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1001785,28,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Frequently,7,3,3,55,3,2,1,0.0,No,14,4,1.791759469228055,1.791759469228055,3,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.3862943611198906,No,1.0986122886681098
E1001787,49,Female,Medical,Married,Research & Development,Laboratory Technician,Travel_Rarely,3,2,3,43,2,2,1,1.6094379124341003,No,25,1,2.3978952727983707,1.3862943611198906,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.3862943611198906
E1001791,29,Female,Life Sciences,Married,Research & Development,Laboratory Technician,Travel_Frequently,2,1,4,97,3,1,2,0.0,No,13,3,1.6094379124341003,1.3862943611198906,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E1001792,28,Male,Life Sciences,Married,Research & Development,Manager R&D,Travel_Rarely,29,1,3,96,1,2,2,0.6931471805599453,No,14,2,2.1972245773362196,1.0986122886681098,2,2.1972245773362196,1.9459101490553132,0.6931471805599453,2.0794415416798357,No,1.0986122886681098
E1001793,33,Male,Life Sciences,Single,Research & Development,Healthcare Representative,Travel_Rarely,8,5,4,69,3,2,3,1.0986122886681098,Yes,17,1,2.70805020110221,1.9459101490553132,3,0.0,0.0,0.0,0.0,No,1.0986122886681098
E1001794,32,Male,Medical,Single,Research & Development,Manager,Travel_Rarely,10,3,3,64,3,3,4,1.0986122886681098,No,25,2,2.3978952727983707,1.791759469228055,4,1.791759469228055,1.0986122886681098,0.0,0.0,No,1.0986122886681098
E1001798,54,Female,Medical,Divorced,Research & Development,Manager R&D,Travel_Frequently,11,4,2,87,3,4,4,1.3862943611198906,No,20,1,3.295836866004329,1.0986122886681098,3,2.70805020110221,2.302585092994046,0.6931471805599453,2.5649493574615367,No,0.6931471805599453
E1001800,29,Male,Technical Degree,Single,Research & Development,Research Scientist,Travel_Rarely,1,4,1,100,2,1,1,1.9459101490553132,No,13,3,2.4849066497880004,1.0986122886681098,1,2.302585092994046,2.0794415416798357,0.0,2.0794415416798357,Yes,1.0986122886681098
E1001805,46,Female,Life Sciences,Married,Sales,Manager,Travel_Rarely,3,3,3,51,3,4,2,2.1972245773362196,No,12,4,3.1780538303479458,1.0986122886681098,4,2.6390573296152584,2.5649493574615367,1.791759469228055,0.6931471805599453,No,1.0986122886681098
E1001807,35,Female,Life Sciences,Single,Research & Development,Manager R&D,Travel_Rarely,16,3,4,91,2,3,2,0.6931471805599453,No,19,4,2.4849066497880004,1.3862943611198906,1,2.4849066497880004,2.1972245773362196,1.3862943611198906,1.3862943611198906,No,1.0986122886681098
E1001811,23,Male,Life Sciences,Single,Research & Development,Laboratory Technician,Travel_Rarely,20,1,1,97,3,2,3,0.0,No,14,2,1.791759469228055,1.0986122886681098,3,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.0986122886681098,No,0.6931471805599453
E1001812,40,Male,Life Sciences,Single,Research & Development,Laboratory Technician,Travel_Rarely,9,4,4,86,3,1,1,1.3862943611198906,No,14,2,2.772588722239781,1.3862943611198906,1,1.791759469228055,1.6094379124341003,0.6931471805599453,0.0,Yes,1.0986122886681098
E1001813,34,Male,Technical Degree,Married,Sales,Sales Executive,Travel_Rarely,1,3,4,64,2,3,3,0.6931471805599453,Yes,14,4,2.3978952727983707,1.3862943611198906,3,2.3978952727983707,2.302585092994046,2.1972245773362196,1.9459101490553132,No,1.0986122886681098
E1001817,50,Male,Medical,Single,Research & Development,Research Director,Travel_Frequently,22,5,3,88,1,4,4,0.6931471805599453,Yes,13,4,3.4965075614664802,1.0986122886681098,3,3.4965075614664802,1.9459101490553132,2.6390573296152584,2.302585092994046,No,1.0986122886681098
E1001820,42,Male,Medical,Married,Research & Development,Manager R&D,Travel_Rarely,2,3,3,68,2,1,2,1.6094379124341003,No,14,2,1.6094379124341003,1.3862943611198906,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1001821,37,Male,Medical,Married,Research & Development,Research Scientist,Travel_Rarely,13,3,1,47,3,2,4,0.6931471805599453,No,17,1,2.3978952727983707,1.0986122886681098,3,2.3978952727983707,2.1972245773362196,1.3862943611198906,2.0794415416798357,No,0.6931471805599453
E1001822,29,Female,Other,Married,Research & Development,Healthcare Representative,Travel_Rarely,8,1,3,39,1,2,1,1.3862943611198906,No,13,3,2.302585092994046,1.3862943611198906,3,2.0794415416798357,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E1001823,33,Male,Life Sciences,Single,Research & Development,Manufacturing Director,Travel_Rarely,25,3,4,44,2,2,2,0.6931471805599453,No,13,4,1.791759469228055,1.0986122886681098,3,1.791759469228055,1.3862943611198906,0.0,1.0986122886681098,No,1.0986122886681098
E1001824,45,Male,Technical Degree,Married,Research & Development,Research Scientist,Travel_Rarely,28,3,4,97,3,1,4,1.6094379124341003,No,20,4,2.1972245773362196,1.3862943611198906,3,1.791759469228055,1.6094379124341003,0.0,1.3862943611198906,No,1.3862943611198906
E1001825,42,Male,Life Sciences,Married,Research & Development,Healthcare Representative,Travel_Frequently,2,3,4,40,3,3,4,1.0986122886681098,Yes,14,3,3.2188758248682006,1.3862943611198906,1,3.044522437723423,2.1972245773362196,2.6390573296152584,2.302585092994046,No,1.0986122886681098
E1001826,40,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,9,2,1,47,3,2,1,0.0,No,12,4,2.302585092994046,1.791759469228055,4,2.1972245773362196,1.6094379124341003,2.0794415416798357,0.6931471805599453,No,0.6931471805599453
E1001827,33,Male,Life Sciences,Married,Research & Development,Laboratory Technician,Travel_Rarely,28,4,2,79,3,2,3,0.6931471805599453,Yes,12,2,2.772588722239781,1.3862943611198906,3,2.772588722239781,2.70805020110221,1.791759469228055,2.0794415416798357,No,0.6931471805599453
E1001828,40,Male,Medical,Single,Human Resources,Manager,Travel_Rarely,6,2,3,38,3,4,4,0.6931471805599453,Yes,21,4,3.091042453358316,1.0986122886681098,3,3.091042453358316,2.0794415416798357,2.0794415416798357,2.0794415416798357,No,1.3862943611198906
E1001829,24,Male,Technical Degree,Divorced,Research & Development,Laboratory Technician,Travel_Rarely,21,2,3,57,2,1,1,0.0,No,14,2,1.0986122886681098,1.3862943611198906,3,0.6931471805599453,0.6931471805599453,0.0,0.0,No,1.0986122886681098
E1001830,40,Male,Life Sciences,Divorced,Research & Development,Manager R&D,Non-Travel,8,2,4,72,3,2,4,1.3862943611198906,Yes,18,3,2.1972245773362196,1.0986122886681098,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E1001831,45,Male,Technical Degree,Divorced,Research & Development,Healthcare Representative,Travel_Rarely,1,4,1,66,3,3,2,0.6931471805599453,No,12,1,2.3978952727983707,1.6094379124341003,3,2.3978952727983707,2.1972245773362196,2.0794415416798357,2.0794415416798357,No,0.6931471805599453
E1001832,35,Female,Life Sciences,Married,Sales,Sales Representative,Travel_Rarely,28,4,2,98,2,1,3,0.0,No,23,1,1.9459101490553132,1.791759469228055,3,1.791759469228055,1.3862943611198906,1.6094379124341003,1.0986122886681098,No,0.6931471805599453
E1001834,36,Male,Life Sciences,Single,Sales,Sales Representative,Travel_Rarely,2,4,3,70,3,1,4,1.3862943611198906,Yes,21,4,2.0794415416798357,1.3862943611198906,2,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.3862943611198906
E1001835,48,Female,Life Sciences,Divorced,Sales,Sales Executive,Travel_Rarely,16,4,3,96,3,2,3,2.1972245773362196,No,14,3,2.9444389791664403,1.0986122886681098,3,2.1972245773362196,2.0794415416798357,2.0794415416798357,2.0794415416798357,No,1.0986122886681098
E1001838,33,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,8,4,1,46,3,2,1,1.0986122886681098,No,13,4,2.1972245773362196,1.9459101490553132,1,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,0.6931471805599453
E1001840,30,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,1,3,2,64,2,2,1,0.6931471805599453,No,11,4,2.3978952727983707,1.6094379124341003,3,2.3978952727983707,2.1972245773362196,1.9459101490553132,2.0794415416798357,Yes,0.6931471805599453
E1001841,38,Male,Human Resources,Married,Human Resources,Human Resources,Travel_Frequently,10,4,3,71,3,2,3,1.3862943611198906,No,11,3,2.3978952727983707,1.0986122886681098,3,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E1001846,30,Male,Technical Degree,Married,Sales,Sales Executive,Travel_Rarely,29,4,3,33,3,3,2,1.3862943611198906,No,12,2,2.302585092994046,1.3862943611198906,3,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.3862943611198906,No,1.0986122886681098
E1001847,35,Female,Life Sciences,Divorced,Research & Development,Laboratory Technician,Travel_Rarely,2,3,1,69,3,1,1,0.6931471805599453,Yes,12,4,0.6931471805599453,1.0986122886681098,3,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
